"id","type_t","cluster_name_t","cluster_code_t","key_t","year_t","region_type_t","region_code_t","region_name_t","region_short_name_t","region_area_type_t","region_key_t","traded_b","subcluster_b","empflag_t","emp_tl","emp_reported_tl","qp1_tl","est_tl","ap_tl","private_wage_tf","rec_count_tl","supression_b","lq_tf","region_emp_per_tf","cluster_emp_per_tf","emp_tl_rank_i","emp_tl_per_rank_i","private_wage_tf_rank_i","private_wage_tf_per_rank_i","lq_tf_rank_i","lq_tf_per_rank_i","est_tl_rank_i","est_tl_per_rank_i","timestamp","qualifying_b","significant_b","strong_b","strong10_b","cluster_type"
"cluster/economic/57151/48/2016","cluster","Video Production and Distribution",48,"video_production_and_distribution",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",TRUE,FALSE,"",50,0,0,8,0,0,5,FALSE,0.08068559,0.00048892584,0.00018238125,110,61,NA,NA,135,78,110,61,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/economic/57151/47/2016","cluster","Upstream Metal Manufacturing",47,"upstream_metal_manufacturing",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",TRUE,FALSE,"",2585,840,8488,21,34381,40929.76,13,FALSE,2.9813466,0.025277466,0.006739019,45,25,51,28,19,11,58,32,"2018-10-01T03:23:00.952Z",TRUE,TRUE,TRUE,FALSE,"traded"
"cluster/economic/57151/46/2016","cluster","Upstream Chemical Products",46,"upstream_chemical_products",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",TRUE,FALSE,"",295,0,0,3,0,0,3,FALSE,0.7535551,0.0028846625,0.0017033316,106,59,NA,NA,95,56,137,76,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/economic/57151/45/2016","cluster","Transportation and Logistics",45,"transportation_and_logistics",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",TRUE,FALSE,"",2926,2606,26911,148,115839,44450.883,28,FALSE,0.7428134,0.02861194,0.0016790511,107,59,118,65,133,74,122,68,"2018-10-01T03:23:00.952Z",TRUE,FALSE,FALSE,FALSE,"traded"
"cluster/economic/57151/44/2016","cluster","Trailers, Motor Homes, and Appliances",44,"trailers_motor_homes_and_appliances",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",TRUE,FALSE,"",70,0,0,2,0,0,2,FALSE,0.22137746,0.0006844962,0.0005004003,114,63,NA,NA,110,69,117,65,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/economic/57151/43/2016","cluster","Tobacco",43,"tobacco",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",TRUE,FALSE,"",60,0,0,1,0,0,1,FALSE,2.000908,0.000586711,0.0045228405,26,14,NA,NA,13,22,56,31,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/economic/57151/42/2016","cluster","Textile Manufacturing",42,"textile_manufacturing",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",TRUE,FALSE,"",825,90,851,18,3430,38111.11,13,FALSE,1.9533556,0.008067276,0.0044153538,43,24,20,11,29,17,50,28,"2018-10-01T03:23:00.952Z",TRUE,TRUE,TRUE,FALSE,"traded"
"cluster/economic/57151/41/2016","cluster","Recreational and Small Electric Goods",41,"recreational_and_small_electric_goods",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",TRUE,FALSE,"",189,59,388,19,1824,30915.254,10,FALSE,0.5520844,0.0018481397,0.0012479284,118,65,82,45,139,79,81,45,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/economic/57151/40/2016","cluster","Production Technology and Heavy Machinery",40,"production_technology_and_heavy_machinery",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",TRUE,FALSE,"",1081,81,1120,37,4748,58617.285,29,FALSE,0.5022249,0.010570576,0.0011352263,134,74,50,28,149,83,100,55,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/economic/57151/39/2016","cluster","Printing Services",39,"printing_services",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",TRUE,FALSE,"",2286,1151,10886,64,46384,40298.87,13,FALSE,2.1509838,0.022353688,0.004862071,58,32,80,44,15,8,81,45,"2018-10-01T03:23:00.952Z",TRUE,TRUE,TRUE,TRUE,"traded"
"cluster/economic/57151/38/2016","cluster","Plastics",38,"plastics",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",TRUE,FALSE,"",3505,1620,16262,38,67527,41683.332,18,FALSE,2.213153,0.0342737,0.005002598,58,32,87,48,26,14,68,38,"2018-10-01T03:23:00.952Z",TRUE,TRUE,TRUE,FALSE,"traded"
"cluster/economic/57151/37/2016","cluster","Performing Arts",37,"performing_arts",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",TRUE,FALSE,"",920,720,1375,21,4894,6797.222,12,FALSE,1.1063355,0.008996235,0.0025007543,72,40,155,86,44,24,141,78,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/economic/57151/36/2016","cluster","Paper and Packaging",36,"paper_and_packaging",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",TRUE,FALSE,"",3299,589,5867,21,24218,41117.15,13,FALSE,4.1883354,0.032259326,0.009467289,39,21,66,36,21,13,56,31,"2018-10-01T03:23:00.952Z",TRUE,TRUE,TRUE,FALSE,"traded"
"cluster/economic/57151/35/2016","cluster","Oil and Gas Production and Transportation",35,"oil_and_gas_production_and_transportation",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",TRUE,FALSE,"",863,163,2494,39,10778,66122.7,15,FALSE,0.6689406,0.00843886,0.0015120694,69,38,63,35,57,32,74,41,"2018-10-01T03:23:00.952Z",TRUE,TRUE,FALSE,FALSE,"traded"
"cluster/economic/57151/34/2016","cluster","Nonmetal Mining",34,"nonmetal_mining",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",TRUE,FALSE,"",526,246,1551,73,8942,36349.594,22,FALSE,2.7970765,0.0051435,0.006322495,65,36,89,49,47,26,17,9,"2018-10-01T03:23:00.952Z",TRUE,TRUE,FALSE,FALSE,"traded"
"cluster/economic/57151/33/2016","cluster","Music and Sound Recording",33,"music_and_sound_recording",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",TRUE,FALSE,"",10,0,0,1,0,0,1,FALSE,0.19285123,9.778517e-05,0.0004359198,118,65,NA,NA,132,93,115,64,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/economic/57151/32/2016","cluster","Metalworking Technology",32,"metalworking_technology",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",TRUE,FALSE,"",576,61,599,24,2871,47065.574,17,FALSE,0.5327265,0.0056324257,0.0012041719,106,59,49,27,119,67,105,58,"2018-10-01T03:23:00.952Z",TRUE,FALSE,FALSE,FALSE,"traded"
"cluster/economic/57151/31/2016","cluster","Metal Mining",31,"metal_mining",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",TRUE,FALSE,"",10,0,0,1,0,0,1,FALSE,0.107303284,9.778517e-05,0.00024254771,70,39,NA,NA,52,62,49,27,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/economic/57151/30/2016","cluster","Medical Devices",30,"medical_devices",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",TRUE,FALSE,"",1695,0,0,10,0,0,5,FALSE,2.954777,0.016574586,0.0066789608,44,24,NA,NA,12,7,81,45,"2018-10-01T03:23:00.952Z",TRUE,TRUE,TRUE,TRUE,"traded"
"cluster/economic/57151/29/2016","cluster","Marketing, Design, and Publishing",29,"marketing_design_and_publishing",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",TRUE,FALSE,"",1329,584,3929,157,30262,51818.492,41,FALSE,0.43357843,0.012995648,0.0009800581,99,55,62,34,125,70,99,55,"2018-10-01T03:23:00.952Z",TRUE,FALSE,FALSE,FALSE,"traded"
"cluster/economic/57151/28/2016","cluster","Livestock Processing",28,"livestock_processing",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",TRUE,FALSE,"",1715,0,0,16,0,0,8,FALSE,1.5085971,0.016770156,0.003410024,82,45,NA,NA,59,33,92,51,"2018-10-01T03:23:00.952Z",TRUE,TRUE,FALSE,FALSE,"traded"
"cluster/economic/57151/27/2016","cluster","Lighting and Electrical Equipment",27,"lighting_and_electrical_equipment",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",TRUE,FALSE,"",585,0,0,7,0,0,7,FALSE,0.89529705,0.0057204324,0.0020237244,93,51,NA,NA,91,53,102,56,"2018-10-01T03:23:00.952Z",TRUE,FALSE,FALSE,FALSE,"traded"
"cluster/economic/57151/26/2016","cluster","Leather and Related Products",26,"leather_and_related_products",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",TRUE,FALSE,"",80,0,0,4,0,0,3,FALSE,1.135052,0.00078228133,0.002565665,102,56,NA,NA,86,50,116,64,"2018-10-01T03:23:00.952Z",TRUE,FALSE,FALSE,FALSE,"traded"
"cluster/economic/57151/25/2016","cluster","Jewelry and Precious Metals",25,"jewelry_and_precious_metals",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",TRUE,FALSE,"",10,0,0,1,0,0,1,FALSE,0.1807414,9.778517e-05,0.0004085468,122,68,NA,NA,126,87,123,68,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/economic/57151/24/2016","cluster","Insurance Services",24,"insurance_services",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",TRUE,FALSE,"",5079,3189,70976,127,223329,70031.05,18,FALSE,1.3614944,0.049665086,0.003077514,67,37,75,41,39,22,64,35,"2018-10-01T03:23:00.952Z",TRUE,TRUE,TRUE,FALSE,"traded"
"cluster/economic/57151/23/2016","cluster","Information Technology and Analytical Instruments",23,"information_technology_and_analytical_instruments",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",TRUE,FALSE,"",640,0,0,11,0,0,11,FALSE,0.24757178,0.0062582507,0.0005596098,106,59,NA,NA,121,69,124,69,"2018-10-01T03:23:00.952Z",TRUE,FALSE,FALSE,FALSE,"traded"
"cluster/economic/57151/22/2016","cluster","Hospitality and Tourism",22,"hospitality_and_tourism",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",TRUE,FALSE,"",5539,2374,14707,267,71529,30130.16,66,FALSE,0.7599798,0.054163203,0.001717854,102,56,26,14,120,67,118,65,"2018-10-01T03:23:00.952Z",TRUE,FALSE,FALSE,FALSE,"traded"
"cluster/economic/57151/21/2016","cluster","Furniture",21,"furniture",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",TRUE,FALSE,"",634,464,3604,16,12728,27431.035,9,FALSE,0.81911224,0.0061995797,0.0018515165,102,56,143,79,93,52,128,71,"2018-10-01T03:23:00.952Z",TRUE,FALSE,FALSE,FALSE,"traded"
"cluster/economic/57151/20/2016","cluster","Forestry",20,"forestry",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",TRUE,FALSE,"",122,82,793,18,3196,38975.61,7,FALSE,0.80068964,0.001192979,0.0018098742,105,58,67,37,87,54,104,58,"2018-10-01T03:23:00.952Z",TRUE,FALSE,FALSE,FALSE,"traded"
"cluster/economic/57151/19/2016","cluster","Footwear",19,"footwear",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",TRUE,FALSE,"",10,0,0,1,0,0,1,FALSE,0.29631662,9.778517e-05,0.00066979235,87,48,NA,NA,79,73,79,44,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/economic/57151/18/2016","cluster","Food Processing and Manufacturing",18,"food_processing_and_manufacturing",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",TRUE,FALSE,"",3945,0,0,48,0,0,36,FALSE,1.6786405,0.03857625,0.0037943893,83,46,NA,NA,60,33,120,66,"2018-10-01T03:23:00.952Z",TRUE,TRUE,FALSE,FALSE,"traded"
"cluster/economic/57151/17/2016","cluster","Fishing and Fishing Products",17,"fishing_and_fishing_products",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",TRUE,FALSE,"",10,0,0,1,0,0,1,FALSE,0.1228379,9.778517e-05,0.0002776621,85,47,NA,NA,84,80,83,46,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/economic/57151/16/2016","cluster","Financial Services",16,"financial_services",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",TRUE,FALSE,"",2820,670,15508,206,58552,87391.05,40,FALSE,0.63625073,0.027575416,0.0014381775,84,46,76,42,99,55,129,71,"2018-10-01T03:23:00.952Z",TRUE,FALSE,FALSE,FALSE,"traded"
"cluster/economic/57151/15/2016","cluster","Environmental Services",15,"environmental_services",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",TRUE,FALSE,"",240,0,0,15,0,0,9,FALSE,1.2036477,0.002346844,0.0027207183,89,49,NA,NA,71,40,83,46,"2018-10-01T03:23:00.952Z",TRUE,TRUE,FALSE,FALSE,"traded"
"cluster/economic/57151/14/2016","cluster","Electric Power Generation and Transmission",14,"electric_power_generation_and_transmission",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",TRUE,FALSE,"",1837,7,158,14,369,52714.285,5,FALSE,5.4574094,0.017963136,0.0123358965,30,16,28,15,13,7,75,41,"2018-10-01T03:23:00.952Z",TRUE,TRUE,TRUE,TRUE,"traded"
"cluster/economic/57151/13/2016","cluster","Education and Knowledge Creation",13,"education_and_knowledge_creation",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",TRUE,FALSE,"",11717,11167,84341,78,353507,31656.398,33,FALSE,1.6416461,0.11457488,0.0037107673,53,29,127,70,19,10,109,60,"2018-10-01T03:23:00.952Z",TRUE,TRUE,TRUE,FALSE,"traded"
"cluster/economic/57151/12/2016","cluster","Downstream Metal Products",12,"downstream_metal_products",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",TRUE,FALSE,"",1645,175,1831,30,6667,38097.145,17,FALSE,1.7230257,0.01608566,0.0038947172,77,43,119,66,54,30,96,53,"2018-10-01T03:23:00.952Z",TRUE,TRUE,FALSE,FALSE,"traded"
"cluster/economic/57151/11/2016","cluster","Downstream Chemical Products",11,"downstream_chemical_products",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",TRUE,FALSE,"",750,0,0,14,0,0,12,FALSE,1.3412043,0.0073338873,0.0030316503,72,40,NA,NA,54,31,79,44,"2018-10-01T03:23:00.952Z",TRUE,TRUE,FALSE,FALSE,"traded"
"cluster/economic/57151/10/2016","cluster","Distribution and Electronic Commerce",10,"distribution_and_electronic_commerce",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",TRUE,FALSE,"",20940,14420,135262,572,584457,40531,145,FALSE,1.5989273,0.20476213,0.0036142059,60,33,176,98,6,3,102,56,"2018-10-01T03:23:00.952Z",TRUE,TRUE,TRUE,TRUE,"traded"
"cluster/economic/57151/9/2016","cluster","Construction Products and Services",9,"construction_products_and_services",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",TRUE,FALSE,"",1482,317,3309,82,15433,48684.543,31,FALSE,0.7924428,0.014491762,0.0017912331,113,63,119,66,132,73,92,51,"2018-10-01T03:23:00.952Z",TRUE,FALSE,FALSE,FALSE,"traded"
"cluster/economic/57151/8/2016","cluster","Communications Equipment and Services",8,"communications_equipment_and_services",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",TRUE,FALSE,"",300,85,1056,32,4332,50964.707,6,FALSE,0.30500087,0.002933555,0.0006894222,128,71,114,63,166,92,116,64,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/economic/57151/7/2016","cluster","Coal Mining",7,"coal_mining",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",TRUE,FALSE,"",294,284,3921,10,13220,46549.297,2,FALSE,2.190582,0.0028748838,0.004951579,29,16,17,9,20,25,21,11,"2018-10-01T03:23:00.952Z",TRUE,TRUE,TRUE,FALSE,"traded"
"cluster/economic/57151/6/2016","cluster","Business Services",6,"business_services",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",TRUE,FALSE,"",15649,10064,129083,540,529248,52588.234,96,FALSE,0.56950235,0.153024,0.0012872998,85,47,156,86,95,53,110,61,"2018-10-01T03:23:00.952Z",TRUE,FALSE,FALSE,FALSE,"traded"
"cluster/economic/57151/5/2016","cluster","Biopharmaceuticals",5,"biopharmaceuticals",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",TRUE,FALSE,"",70,0,0,2,0,0,2,FALSE,0.12524083,0.0006844962,0.00028309366,113,63,NA,NA,121,80,108,60,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/economic/57151/4/2016","cluster","Automotive",4,"automotive",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",TRUE,FALSE,"",500,0,0,8,0,0,7,FALSE,0.2289854,0.004889258,0.00051759725,125,69,NA,NA,128,72,137,76,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/economic/57151/3/2016","cluster","Apparel",3,"apparel",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",TRUE,FALSE,"",42,12,57,8,270,22500,4,FALSE,0.15749402,0.00041069768,0.00035599858,149,83,70,39,174,97,105,58,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/economic/57151/2/2016","cluster","Agricultural Inputs and Services",2,"agricultural_inputs_and_services",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",TRUE,FALSE,"",215,0,0,7,0,0,5,FALSE,0.94747585,0.002102381,0.002141669,126,70,NA,NA,122,68,167,93,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/economic/57151/1/2016","cluster","Aerospace Vehicles and Defense",1,"aerospace_vehicles_and_defense",2016,"economic","57151","Scranton-Wilkes-Barre, PA ","Scranton, PA  Economic Area","Economic Area","scranton_wilkes_barre_pa",TRUE,FALSE,"",274,79,1524,6,4569,57835.44,4,FALSE,0.23193097,0.0026793135,0.00052425545,97,54,26,14,103,66,70,39,"2018-10-01T03:23:00.952Z",TRUE,FALSE,FALSE,FALSE,"traded"
