"id","type_t","cluster_name_t","cluster_code_t","key_t","year_t","region_type_t","region_code_t","region_name_t","region_short_name_t","region_area_type_t","region_key_t","traded_b","subcluster_b","empflag_t","emp_tl","emp_reported_tl","qp1_tl","est_tl","ap_tl","private_wage_tf","rec_count_tl","supression_b","naics_b","lq_tf","region_emp_per_tf","cluster_emp_per_tf","emp_tl_rank_i","emp_tl_per_rank_i","private_wage_tf_rank_i","private_wage_tf_per_rank_i","lq_tf_rank_i","lq_tf_per_rank_i","est_tl_rank_i","est_tl_per_rank_i","timestamp","qualifying_b","significant_b","strong_b","strong10_b","cluster_type"
"cluster/state/24/39/2016","cluster","Printing Services",39,"printing_services",2016,"state","24","Maryland","Maryland","state","maryland",TRUE,FALSE,"",7475,7405,82461,386,348382,47046.86,6,FALSE,TRUE,0.98422825,0.010228405,0.015898505,21,21,11,11,23,23,23,23,"2018-10-01T03:23:00.952Z",TRUE,TRUE,FALSE,FALSE,"traded"
"cluster/state/24/38/2016","cluster","Plastics",38,"plastics",2016,"state","24","Maryland","Maryland","state","maryland",TRUE,FALSE,"",6099,5319,77807,95,306677,57656.89,13,FALSE,TRUE,0.538897,0.008345557,0.008704948,28,28,7,7,40,40,33,33,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/24/37/2016","cluster","Performing Arts",37,"performing_arts",2016,"state","24","Maryland","Maryland","state","maryland",TRUE,FALSE,"",5167,5167,34577,477,169514,32807.043,8,FALSE,TRUE,0.86948323,0.0070702564,0.014044997,22,22,16,16,20,20,23,23,"2018-10-01T03:23:00.952Z",TRUE,TRUE,FALSE,FALSE,"traded"
"cluster/state/24/36/2016","cluster","Paper and Packaging",36,"paper_and_packaging",2016,"state","24","Maryland","Maryland","state","maryland",TRUE,FALSE,"",2879,1084,13880,33,54629,50395.758,8,FALSE,TRUE,0.51147515,0.0039394754,0.008261996,31,31,36,36,36,36,32,32,"2018-10-01T03:23:00.952Z",TRUE,FALSE,FALSE,FALSE,"traded"
"cluster/state/24/35/2016","cluster","Oil and Gas Production and Transportation",35,"oil_and_gas_production_and_transportation",2016,"state","24","Maryland","Maryland","state","maryland",TRUE,FALSE,"",229,139,2361,37,26335,189460.44,8,FALSE,TRUE,0.024839105,0.0003133518,0.00040123277,45,45,1,1,49,49,39,39,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/24/34/2016","cluster","Nonmetal Mining",34,"nonmetal_mining",2016,"state","24","Maryland","Maryland","state","maryland",TRUE,FALSE,"",864,664,9120,46,38545,58049.7,8,FALSE,TRUE,0.6429187,0.0011822531,0.0103852395,37,37,28,28,41,41,37,37,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/24/33/2016","cluster","Music and Sound Recording",33,"music_and_sound_recording",2016,"state","24","Maryland","Maryland","state","maryland",TRUE,FALSE,"",226,226,2495,59,10822,47884.957,5,FALSE,TRUE,0.6098943,0.00030924674,0.009851787,16,16,17,17,15,15,13,13,"2018-10-01T03:23:00.952Z",TRUE,TRUE,FALSE,FALSE,"traded"
"cluster/state/24/32/2016","cluster","Metalworking Technology",32,"metalworking_technology",2016,"state","24","Maryland","Maryland","state","maryland",TRUE,FALSE,"",1728,1478,17962,100,82425,55767.93,14,FALSE,TRUE,0.2236399,0.0023645062,0.0036125157,38,38,8,8,46,46,35,35,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/24/31/2016","cluster","Metal Mining",31,"metal_mining",2016,"state","24","Maryland","Maryland","state","maryland",TRUE,FALSE,"",20,0,0,2,0,0,2,FALSE,TRUE,0.030030789,2.7366968e-05,0.00048509543,33,33,NA,NA,32,32,36,36,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/24/30/2016","cluster","Medical Devices",30,"medical_devices",2016,"state","24","Maryland","Maryland","state","maryland",TRUE,FALSE,"",1299,1299,18715,62,86093,66276.37,5,FALSE,TRUE,0.31687492,0.0017774847,0.005118566,31,31,11,11,42,42,25,25,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/24/29/2016","cluster","Marketing, Design, and Publishing",29,"marketing_design_and_publishing",2016,"state","24","Maryland","Maryland","state","maryland",TRUE,FALSE,"",24708,24708,359658,2128,1473014,59616.887,22,FALSE,TRUE,1.1279868,0.033809155,0.018220674,16,16,19,19,5,5,18,18,"2018-10-01T03:23:00.952Z",TRUE,TRUE,TRUE,TRUE,"traded"
"cluster/state/24/28/2016","cluster","Livestock Processing",28,"livestock_processing",2016,"state","24","Maryland","Maryland","state","maryland",TRUE,FALSE,"",2714,2529,19499,32,75477,29844.604,5,FALSE,TRUE,0.33407402,0.0037136977,0.005396388,33,33,39,39,37,37,40,40,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/24/27/2016","cluster","Lighting and Electrical Equipment",27,"lighting_and_electrical_equipment",2016,"state","24","Maryland","Maryland","state","maryland",TRUE,FALSE,"",2020,1015,11677,49,47643,46938.918,15,FALSE,TRUE,0.43259987,0.002764064,0.006987903,31,31,38,38,40,40,29,29,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/24/26/2016","cluster","Leather and Related Products",26,"leather_and_related_products",2016,"state","24","Maryland","Maryland","state","maryland",TRUE,FALSE,"",415,415,4252,40,19581,47183.133,2,FALSE,TRUE,0.82394385,0.0005678646,0.0133093875,26,26,4,4,34,34,22,22,"2018-10-01T03:23:00.952Z",TRUE,FALSE,FALSE,FALSE,"traded"
"cluster/state/24/25/2016","cluster","Jewelry and Precious Metals",25,"jewelry_and_precious_metals",2016,"state","24","Maryland","Maryland","state","maryland",TRUE,FALSE,"",87,87,685,18,2675,30747.127,1,FALSE,TRUE,0.22003949,0.000119046315,0.0035543572,28,28,28,28,34,34,26,26,"2018-10-01T03:23:00.952Z",TRUE,FALSE,FALSE,FALSE,"traded"
"cluster/state/24/24/2016","cluster","Insurance Services",24,"insurance_services",2016,"state","24","Maryland","Maryland","state","maryland",TRUE,FALSE,"",22010,21950,590813,597,2022647,92147.93,8,FALSE,TRUE,0.8256223,0.03011735,0.0133365,24,24,9,9,32,32,24,24,"2018-10-01T03:23:00.952Z",TRUE,FALSE,FALSE,FALSE,"traded"
"cluster/state/24/23/2016","cluster","Information Technology and Analytical Instruments",23,"information_technology_and_analytical_instruments",2016,"state","24","Maryland","Maryland","state","maryland",TRUE,FALSE,"",11543,11008,299525,333,1255037,114011.35,21,FALSE,TRUE,0.62483245,0.015794847,0.010093087,23,23,6,6,30,30,22,22,"2018-10-01T03:23:00.952Z",TRUE,FALSE,FALSE,FALSE,"traded"
"cluster/state/24/22/2016","cluster","Hospitality and Tourism",22,"hospitality_and_tourism",2016,"state","24","Maryland","Maryland","state","maryland",TRUE,FALSE,"",40158,33463,210069,2068,992320,29654.244,30,FALSE,TRUE,0.7710215,0.054950137,0.012454518,26,26,28,28,32,32,24,24,"2018-10-01T03:23:00.952Z",TRUE,FALSE,FALSE,FALSE,"traded"
"cluster/state/24/21/2016","cluster","Furniture",21,"furniture",2016,"state","24","Maryland","Maryland","state","maryland",TRUE,FALSE,"",2572,2502,24221,124,105917,42332.934,11,FALSE,TRUE,0.46499562,0.0035193923,0.0075111995,30,30,13,13,39,39,29,29,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/24/20/2016","cluster","Forestry",20,"forestry",2016,"state","24","Maryland","Maryland","state","maryland",TRUE,FALSE,"",205,205,1802,60,7917,38619.51,3,FALSE,TRUE,0.18827036,0.00028051142,0.003041182,35,35,29,29,35,35,31,31,"2018-10-01T03:23:00.952Z",TRUE,FALSE,FALSE,FALSE,"traded"
"cluster/state/24/19/2016","cluster","Footwear",19,"footwear",2016,"state","24","Maryland","Maryland","state","maryland",TRUE,FALSE,"",185,0,0,4,0,0,2,FALSE,TRUE,0.7670991,0.00025314448,0.012391158,19,19,NA,NA,19,19,29,29,"2018-10-01T03:23:00.952Z",TRUE,TRUE,FALSE,FALSE,"traded"
"cluster/state/24/18/2016","cluster","Food Processing and Manufacturing",18,"food_processing_and_manufacturing",2016,"state","24","Maryland","Maryland","state","maryland",TRUE,FALSE,"",9748,5813,71966,234,302945,52115.086,37,FALSE,TRUE,0.58043015,0.013338661,0.009375844,30,30,11,11,40,40,34,34,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/24/17/2016","cluster","Fishing and Fishing Products",17,"fishing_and_fishing_products",2016,"state","24","Maryland","Maryland","state","maryland",TRUE,FALSE,"",277,277,2582,41,18087,65296.027,3,FALSE,TRUE,0.47614136,0.0003790325,0.00769124,18,18,7,7,18,18,13,13,"2018-10-01T03:23:00.952Z",TRUE,TRUE,FALSE,FALSE,"traded"
"cluster/state/24/16/2016","cluster","Financial Services",16,"financial_services",2016,"state","24","Maryland","Maryland","state","maryland",TRUE,FALSE,"",41542,39372,1428787,2763,5004728,127113.89,24,FALSE,TRUE,1.3115666,0.056843933,0.02118609,14,14,7,7,9,9,26,26,"2018-10-01T03:23:00.952Z",TRUE,TRUE,TRUE,FALSE,"traded"
"cluster/state/24/15/2016","cluster","Environmental Services",15,"environmental_services",2016,"state","24","Maryland","Maryland","state","maryland",TRUE,FALSE,"",1503,1328,17718,82,70672,53216.867,7,FALSE,TRUE,1.0548018,0.0020566278,0.017038498,18,18,20,20,19,19,24,24,"2018-10-01T03:23:00.952Z",TRUE,TRUE,FALSE,FALSE,"traded"
"cluster/state/24/14/2016","cluster","Electric Power Generation and Transmission",14,"electric_power_generation_and_transmission",2016,"state","24","Maryland","Maryland","state","maryland",TRUE,FALSE,"",2228,1388,46705,38,151072,108841.5,7,FALSE,TRUE,0.9262245,0.0030486803,0.014961556,27,27,14,14,36,36,32,32,"2018-10-01T03:23:00.952Z",TRUE,FALSE,FALSE,FALSE,"traded"
"cluster/state/24/13/2016","cluster","Education and Knowledge Creation",13,"education_and_knowledge_creation",2016,"state","24","Maryland","Maryland","state","maryland",TRUE,FALSE,"",93270,93270,1824088,1906,7290449,78164.99,14,FALSE,TRUE,1.8286425,0.12762587,0.029538557,10,10,5,5,5,5,12,12,"2018-10-01T03:23:00.952Z",TRUE,TRUE,TRUE,TRUE,"traded"
"cluster/state/24/12/2016","cluster","Downstream Metal Products",12,"downstream_metal_products",2016,"state","24","Maryland","Maryland","state","maryland",TRUE,FALSE,"",3248,2478,34400,98,153074,61773.203,11,FALSE,TRUE,0.47606426,0.0044443957,0.0076899948,38,38,3,3,47,47,37,37,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/24/11/2016","cluster","Downstream Chemical Products",11,"downstream_chemical_products",2016,"state","24","Maryland","Maryland","state","maryland",TRUE,FALSE,"",2663,1738,25810,58,113902,65536.25,12,FALSE,TRUE,0.6663902,0.003643912,0.01076438,28,28,14,14,30,30,30,30,"2018-10-01T03:23:00.952Z",TRUE,FALSE,FALSE,FALSE,"traded"
"cluster/state/24/10/2016","cluster","Distribution and Electronic Commerce",10,"distribution_and_electronic_commerce",2016,"state","24","Maryland","Maryland","state","maryland",TRUE,FALSE,"",83812,83627,1436006,5013,5902822,70585.125,62,FALSE,TRUE,0.89553374,0.11468402,0.014465799,22,22,11,11,30,30,23,23,"2018-10-01T03:23:00.952Z",TRUE,FALSE,FALSE,FALSE,"traded"
"cluster/state/24/9/2016","cluster","Construction Products and Services",9,"construction_products_and_services",2016,"state","24","Maryland","Maryland","state","maryland",TRUE,FALSE,"",8818,8138,110238,362,520092,63909.07,18,FALSE,TRUE,0.6598019,0.012066097,0.010657958,28,28,30,30,39,39,31,31,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/24/8/2016","cluster","Communications Equipment and Services",8,"communications_equipment_and_services",2016,"state","24","Maryland","Maryland","state","maryland",TRUE,FALSE,"",9631,9456,259137,410,828823,87650.484,7,FALSE,TRUE,1.3701715,0.013178564,0.02213275,15,15,9,9,6,6,19,19,"2018-10-01T03:23:00.952Z",TRUE,TRUE,TRUE,FALSE,"traded"
"cluster/state/24/7/2016","cluster","Coal Mining",7,"coal_mining",2016,"state","24","Maryland","Maryland","state","maryland",TRUE,FALSE,"",251,121,2814,10,7952,65719.01,4,FALSE,TRUE,0.26170358,0.00034345547,0.0042273686,20,20,12,12,20,20,17,17,"2018-10-01T03:23:00.952Z",TRUE,FALSE,FALSE,FALSE,"traded"
"cluster/state/24/6/2016","cluster","Business Services",6,"business_services",2016,"state","24","Maryland","Maryland","state","maryland",TRUE,FALSE,"",285244,284119,6202962,13801,24490916,86199.5,33,FALSE,TRUE,1.4526105,0.39031318,0.02346441,15,15,12,12,2,2,11,11,"2018-10-01T03:23:00.952Z",TRUE,TRUE,TRUE,TRUE,"traded"
"cluster/state/24/5/2016","cluster","Biopharmaceuticals",5,"biopharmaceuticals",2016,"state","24","Maryland","Maryland","state","maryland",TRUE,FALSE,"",3727,3352,82726,47,303824,90639.62,4,FALSE,TRUE,0.93310606,0.005099835,0.015072715,18,18,12,12,21,21,19,19,"2018-10-01T03:23:00.952Z",TRUE,TRUE,FALSE,FALSE,"traded"
"cluster/state/24/4/2016","cluster","Automotive",4,"automotive",2016,"state","24","Maryland","Maryland","state","maryland",TRUE,FALSE,"",1344,574,6637,44,27352,47651.566,17,FALSE,TRUE,0.08613126,0.0018390603,0.0013913015,39,39,27,27,47,47,35,35,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
"cluster/state/24/3/2016","cluster","Apparel",3,"apparel",2016,"state","24","Maryland","Maryland","state","maryland",TRUE,FALSE,"",974,964,5016,67,24325,25233.402,6,FALSE,TRUE,0.5110901,0.0013327714,0.008255777,24,24,36,36,27,27,24,24,"2018-10-01T03:23:00.952Z",TRUE,FALSE,FALSE,FALSE,"traded"
"cluster/state/24/2/2016","cluster","Agricultural Inputs and Services",2,"agricultural_inputs_and_services",2016,"state","24","Maryland","Maryland","state","maryland",TRUE,FALSE,"",1313,1138,9351,126,40994,36022.848,7,FALSE,TRUE,0.8096888,0.0017966415,0.013079123,25,25,36,36,27,27,29,29,"2018-10-01T03:23:00.952Z",TRUE,FALSE,FALSE,FALSE,"traded"
"cluster/state/24/1/2016","cluster","Aerospace Vehicles and Defense",1,"aerospace_vehicles_and_defense",2016,"state","24","Maryland","Maryland","state","maryland",TRUE,FALSE,"",10834,399,11499,25,40592,101734.336,6,FALSE,TRUE,1.283278,0.0148246875,0.020729136,13,13,3,3,12,12,27,27,"2018-10-01T03:23:00.952Z",TRUE,TRUE,TRUE,FALSE,"traded"
"cluster/state/27/116/2016","cluster","Local Industrial Products and Services",116,"local_industrial_products_and_services",2016,"state","27","Minnesota","Minnesota","state","minnesota",FALSE,FALSE,"",13013,13003,159186,1080,672029,51682.613,6,FALSE,TRUE,1.2344911,0.00786001,0.025081772,14,14,12,12,8,8,14,14,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/state/27/115/2016","cluster","Local Real Estate, Construction, and Development",115,"local_real_estate_construction_and_development",2016,"state","27","Minnesota","Minnesota","state","minnesota",FALSE,FALSE,"",175881,175881,2249911,24004,10711160,60900.04,52,FALSE,TRUE,0.952648,0.10623425,0.019355424,20,20,8,8,32,32,16,16,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/state/27/114/2016","cluster","Local Community and Civic Organizations",114,"local_community_and_civic_organizations",2016,"state","27","Minnesota","Minnesota","state","minnesota",FALSE,FALSE,"",118957,118957,670783,9030,2830884,23797.541,19,FALSE,TRUE,1.2726591,0.07185147,0.02585725,10,10,30,30,5,5,14,14,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/state/27/113/2016","cluster","Local Education and Training",113,"local_education_and_training",2016,"state","27","Minnesota","Minnesota","state","minnesota",FALSE,FALSE,"",40624,40624,221029,1166,928703,22860.943,5,FALSE,TRUE,1.3163921,0.024537386,0.026745794,11,11,43,43,5,5,15,15,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/state/27/112/2016","cluster","Local Commercial Services",112,"local_commercial_services",2016,"state","27","Minnesota","Minnesota","state","minnesota",FALSE,FALSE,"",158638,158638,1472735,9147,6534558,41191.633,32,FALSE,TRUE,0.86233014,0.09581927,0.017520392,18,18,22,22,27,27,21,21,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/state/27/111/2016","cluster","Local Hospitality Establishments",111,"local_hospitality_establishments",2016,"state","27","Minnesota","Minnesota","state","minnesota",FALSE,FALSE,"",236612,236612,881838,12021,3929892,16609.014,12,FALSE,TRUE,0.8982446,0.14291652,0.018250084,20,20,24,24,41,41,22,22,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/state/27/110/2016","cluster","Local Entertainment and Media",110,"local_entertainment_and_media",2016,"state","27","Minnesota","Minnesota","state","minnesota",FALSE,FALSE,"",29773,29773,202386,1863,857036,28785.678,12,FALSE,TRUE,1.0405458,0.017983252,0.021141287,16,16,12,12,23,23,19,19,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/state/27/109/2016","cluster","Local Retailing of Clothing and General Merchandise",109,"local_retailing_of_clothing_and_general_merchandise",2016,"state","27","Minnesota","Minnesota","state","minnesota",FALSE,FALSE,"",92678,92678,449560,3608,1877171,20254.764,15,FALSE,TRUE,0.92827636,0.055978633,0.018860253,18,18,19,19,40,40,23,23,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/state/27/108/2016","cluster","Local Motor Vehicle Products and Services",108,"local_motor_vehicle_products_and_services",2016,"state","27","Minnesota","Minnesota","state","minnesota",FALSE,FALSE,"",92229,92229,799709,8198,3332238,36130.047,25,FALSE,TRUE,1.0259212,0.055707432,0.020844154,18,18,27,27,30,30,20,20,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/state/27/107/2016","cluster","Local Financial Services",107,"local_financial_services",2016,"state","27","Minnesota","Minnesota","state","minnesota",FALSE,FALSE,"",78759,78759,1561699,5987,5515470,70029.71,6,FALSE,TRUE,1.2676854,0.047571387,0.025756197,11,11,9,9,8,8,15,15,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/state/27/106/2016","cluster","Local Household Goods and Services",106,"local_household_goods_and_services",2016,"state","27","Minnesota","Minnesota","state","minnesota",FALSE,FALSE,"",29907,29907,210652,4699,1104193,36920.887,15,FALSE,TRUE,0.87659585,0.01806419,0.017810235,22,22,10,10,42,42,17,17,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/state/27/105/2016","cluster","Local Logistical Services",105,"local_logistical_services",2016,"state","27","Minnesota","Minnesota","state","minnesota",FALSE,FALSE,"",46017,46017,407339,3085,1776266,38600.215,14,FALSE,TRUE,0.98001754,0.027794825,0.019911505,17,17,38,38,26,26,16,16,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/state/27/104/2016","cluster","Local Utilities",104,"local_utilities",2016,"state","27","Minnesota","Minnesota","state","minnesota",FALSE,FALSE,"",25378,25378,505504,1199,1884988,74276.46,8,FALSE,TRUE,0.8943176,0.015328619,0.018170297,17,17,27,27,38,38,18,18,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/state/27/103/2016","cluster","Local Health Services",103,"local_health_services",2016,"state","27","Minnesota","Minnesota","state","minnesota",FALSE,FALSE,"",380426,376926,4253574,13937,18124246,48084.363,35,FALSE,TRUE,1.0746214,0.2297819,0.02183362,16,16,35,35,14,14,21,21,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/state/27/102/2016","cluster","Local Personal Services (Non-Medical)",102,"local_personal_services_non_medical",2016,"state","27","Minnesota","Minnesota","state","minnesota",FALSE,FALSE,"",57295,56910,311661,7077,1392877,24475.084,22,FALSE,TRUE,1.0174031,0.034606874,0.020671086,17,17,17,17,16,16,16,16,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/state/27/101/2016","cluster","Local Food and Beverage Processing and Distribution",101,"local_food_and_beverage_processing_and_distribution",2016,"state","27","Minnesota","Minnesota","state","minnesota",FALSE,FALSE,"",79409,79409,548923,4285,2322370,29245.678,22,FALSE,TRUE,0.89760554,0.047963995,0.018237099,18,18,13,13,39,39,17,17,"2018-10-01T03:23:00.952Z",NA,NA,NA,NA,"local"
"cluster/state/27/51/2016","cluster","Wood Products",51,"wood_products",2016,"state","27","Minnesota","Minnesota","state","minnesota",TRUE,FALSE,"",11793,11558,131553,327,566442,49008.652,13,FALSE,TRUE,1.4444371,0.011708941,0.03215603,12,12,2,2,20,20,19,19,"2018-10-01T03:23:00.952Z",TRUE,TRUE,FALSE,FALSE,"traded"
"cluster/state/27/50/2016","cluster","Water Transportation",50,"water_transportation",2016,"state","27","Minnesota","Minnesota","state","minnesota",TRUE,FALSE,"",1674,1359,12020,47,53070,39050.773,11,FALSE,TRUE,0.25169608,0.0016620681,0.0056032534,29,29,36,36,33,33,30,30,"2018-10-01T03:23:00.952Z",TRUE,FALSE,FALSE,FALSE,"traded"
"cluster/state/27/49/2016","cluster","Vulcanized and Fired Materials",49,"vulcanized_and_fired_materials",2016,"state","27","Minnesota","Minnesota","state","minnesota",TRUE,FALSE,"",4500,4205,44709,94,190700,45350.773,10,FALSE,TRUE,0.8159952,0.0044679246,0.01816567,19,19,26,26,25,25,17,17,"2018-10-01T03:23:00.952Z",TRUE,TRUE,FALSE,FALSE,"traded"
"cluster/state/27/48/2016","cluster","Video Production and Distribution",48,"video_production_and_distribution",2016,"state","27","Minnesota","Minnesota","state","minnesota",TRUE,FALSE,"",1218,1198,16552,239,67910,56686.145,5,FALSE,TRUE,0.19956926,0.0012093183,0.0044428073,21,21,20,20,19,19,14,14,"2018-10-01T03:23:00.952Z",TRUE,TRUE,FALSE,FALSE,"traded"
"cluster/state/27/47/2016","cluster","Upstream Metal Manufacturing",47,"upstream_metal_manufacturing",2016,"state","27","Minnesota","Minnesota","state","minnesota",TRUE,FALSE,"",6857,5282,63235,134,272549,51599.582,17,FALSE,TRUE,0.80298316,0.0068081245,0.017875997,16,16,34,34,23,23,15,15,"2018-10-01T03:23:00.952Z",TRUE,TRUE,FALSE,FALSE,"traded"
"cluster/state/27/46/2016","cluster","Upstream Chemical Products",46,"upstream_chemical_products",2016,"state","27","Minnesota","Minnesota","state","minnesota",TRUE,FALSE,"",1467,1347,20883,47,87856,65223.46,7,FALSE,TRUE,0.3804902,0.0014565435,0.008470466,28,28,38,38,38,38,22,22,"2018-10-01T03:23:00.952Z",FALSE,FALSE,FALSE,FALSE,"traded"
